gen_id,username,body,points,children,parents,date,date_retrieved,video_name,video_number,video_upload_time
38f339e2f9420de0f56de2df16ca0aa4ed4cfa5106bc105092377414e643294f,Henk R,"Vandaag in de tweede kamer net zo'n voorval als de brief van Wilma.  Freek Jansen legde uit dat de kosten van de klimaatverandering  op het bord komen van de burger.  Freek houdt z'n hart vast omdat mensen met een kleine beurs al veel moeite hebben hun energie rekening te betalen.  In juli gaat de elektriciteit rekening al met 40% omhoog . Maar als iedereen na 2030 van het gas af moet gaat dit heel duur worden voor de burger.  En dan komt er een interruptie vanuit de pvda. Feliciteerde Freek met het feit dat hij aan de burger dacht met een smalle beurs  maar ging over op dat Freek mensen onnodig bang zit te maken met complottheorieën.  Dus de FVD zit de burgers bang te maken.  Hoe je je eigen gedrag op een ander projecteert,  het zelfde als uw brief met Wilma.  Waarschijnlijk onder een steen geleefd maar ja  , dat heb je natuurlijk als echtgenote van Fred.",0,,,2021-06-18 22:19:27,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
9d13c662ae92293138ef7e0d5511956a6c5cdaa5710f67f48dc3c95c89079fa1,Hans Biemond,Wilma please watch  the high wire  interview met Mike Yeadon  ex eco van Pfifer   en probeer je oogkleppen af te houden.,0,,,2021-06-18 22:02:05,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
33bed6c420cd2c6b2b114fcc851b0499a6af46edf3f1e33c6371d509208a72ef,Arie,Die Wilma die Robert zo afzeurt ziet of weet blijkbaar niet dat die kinderen er op school ook mee geconfronteerd worden zoals in  aflevering 355 die woensdag hier te zien was/is. Wij zijn ook niet op school opgescheept geweest met de Hongkong griep die in 1968 heerste. Je wist  als kind van 12 jaar geeneens daar er niet zo extreem veel over verteld werd en er waren geen door de regering opgelegde regels.,3,,,2021-06-18 21:54:53,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
5fe8af8f0e6ac7d2ab5bf8fff4a8d3cf6aac994e5cecc6ec39a54b9908bb1dd6,[deleted],Hugo man waar heb je het allemaal over ?,2,;c7cb1a93229329d1afee774d3a37a204b003f6c07a9e1c9cffb9daaeccc94d2e,,2021-06-18 21:46:08,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
c7cb1a93229329d1afee774d3a37a204b003f6c07a9e1c9cffb9daaeccc94d2e,Sherman-Dozer,Hugo man waar heb je het allemaal over ?,0,,5fe8af8f0e6ac7d2ab5bf8fff4a8d3cf6aac994e5cecc6ec39a54b9908bb1dd6,2021-06-18 22:16:43,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
76a5eaf3b826faf1af6bd266f7db9a165760ddca22afe56e81e0da2549f56169,Miauuw,"<a href=""https://narcismegids.com/pathologisch-liegen/"" rel=""nofollow"">https://narcismegids.com/pathologisch-liegen/</a>",1,;e0c211e74fb134e48ea9e8e3ad84b49a6bdfa64c61e2f49e43fe74090e5bc965,,2021-06-18 21:39:59,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
e0c211e74fb134e48ea9e8e3ad84b49a6bdfa64c61e2f49e43fe74090e5bc965,Jet,Rutte is heel duidelijk een Pathologische leugenaar .<br>En toch trappen types zoals Wilma (de wortel) daar in .,0,,76a5eaf3b826faf1af6bd266f7db9a165760ddca22afe56e81e0da2549f56169,2021-06-18 22:38:24,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
3a50b6914240d3eb46952e95a6d0bc81968ed2cf02e9ab336cfbce3d4b5a8e1e,tinus,wilma is de vrouw van hans....,1,;761855a975381cfbfbdba7f60210bebe5ea22cf8b10e846b8ccb5c3a4cf978fc,,2021-06-18 21:33:23,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
761855a975381cfbfbdba7f60210bebe5ea22cf8b10e846b8ccb5c3a4cf978fc,Cor,🤣🤣🤣🤣,0,,3a50b6914240d3eb46952e95a6d0bc81968ed2cf02e9ab336cfbce3d4b5a8e1e,2021-06-18 22:39:07,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
fce703c3f5aec6d1dc130c01c91c6cb0cf99847b3891439e8eeeeed55809afd2,Wim Lijbrink,"Inderdaad Robert, de meeste Nederlanders zijn te Dom om voor de duvel te dansen.!Die gek over de samenzwerings theorieën. 🤣🤣🤣",1,,,2021-06-18 21:00:06,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
2dc35a845450309f23287f9287d056fd54a8936ce1dbb11520685aaabd7abd59,Han,"Klaus swab, die had het al voor de corona over een chip in je lichaam.Nou lekker hoor,  openbaringen 13 spreekt hier al over, dat je zonder dat ""merkteken"", zo word het daar genoemd, niet meer kan in of verkopen.  Aan mijn lijf geen polonaise, géén  vaccin geen nanotechnologie, niks.Farmacie betekend ook toverij.Met hun slang om het symbool.",2,,,2021-06-18 20:50:26,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
f8a798776623fd835522336016530bc4a4bd3270575efbbba7599600d0e315e6,Daniel,"Aliens? Sureeeeeeee. Als die zogenaamde Aliens ons had willen aanvallen, dan was het allang gebeurd en wellicht zijn wij met twee vingers in de neus verslagen.",1,,,2021-06-18 20:42:24,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
d65b1e7b6569d3b7f1ef70fa055eb37c100e8d06234dd09dd63a01f148a59ba8,Magzella ,even voor Wilma  jij zo denk  hoef niet iedereen zo  te denken als er 1 fout is ben jij het niet Robertchapo  voor de neefje  die voor hun zelf denken en niet als  tante voor zich laten denken.,2,,,2021-06-18 20:34:58,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
fc2d2d76e63347e3925af4741da2ddff9e00c57c240e35c1e55d13f27f3fdbe5,Han,"Wilma, de regering, de WHO, farmaceutische industrie  en de NWO moet bekennen......dat ze fout zitten.",2,,,2021-06-18 20:22:26,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
1721c967d17a47207e740e51c6bb0563a50f63f6af11a94c9dd4fc4fa8288a43,Harm Bos,"Deze fam is gek die voert zijn kind onjuist op hij dwingt dat kind de wil vaan zijn ouders moet opvolgen dit is nu wat ik al 70 jaar heb gezegd kinderen hersenen spoelen dwingen en mogen zelf geen mening hebben dit is emotioneels mishandelen.  Lees het boek maar eens een litteken op je ziel,  dan begrijp je hoe wij door de overheid de samenleving niet beschermd  maar voor hun eigen gewin gaan.  Deze overheden over de hele wereld  beschermen mensen niet  het zijn levens gevaarlijke narcistische psychopaten die genieten van andermans ellende.  Kijk naar deze link duurt 2 uur <a href=""https://youtu.be/d4Lq1vzBa9g"" rel=""nofollow"">https://youtu.be/d4Lq1vzBa9g</a>  The Trueman Show #30 Marcel Messing, Hoe de mens en wereld in elkaar zit.  Ik hoorde dat er in onze DNA als je goed luster een buiten aardse wezen in onze DNA is verborgen die ons dit kwaad wil aan doen.",1,;c05806a1be2444f1ba0ebc24f92ab996915c27986f4f9c4daa2825751985ec18,,2021-06-18 20:21:55,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
c05806a1be2444f1ba0ebc24f92ab996915c27986f4f9c4daa2825751985ec18,Sherman-Dozer,"Bos een flinke tijd terug heb ik iets van deze man gezien, volgens mij ook op JewTube. Was hem al bijna vergeten leuk weer eens wat van hem te zien. Erg interessant ! Ook een andere leuke, tenminste dat vind ik: 108morris108 <a href=""https://www.bitchute.com/video/1xKOnp6WPxoV/"" rel=""nofollow"">https://www.bitchute.com/video/1xKOnp6WPxoV/</a> en <a href=""https://odysee.com/@NSA_Watchlist_Bait:8/Pt2-Jewish-Empire-NWO-The-Hapless-Jews:a"" rel=""nofollow"">https://odysee.com/@NSA_Watchlist_Bait:8/Pt2-Jewish-Empire-NWO-The-Hapless-Jews:a</a>",0,,1721c967d17a47207e740e51c6bb0563a50f63f6af11a94c9dd4fc4fa8288a43,2021-06-18 22:31:05,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
f34a1f5ba26e1e931d44a338b70a3f5834f5131391f21116ed1bcfef3bb4c33d,Femke H            ,Wat en dom mens die Wilma,2,,,2021-06-18 20:19:02,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
46807804e6d17a19e80c597a558c422e8417b686aca4c6f44effd0be2dd1670f,Han,Antwoord waarop jij lieve Robert mee begint; bij Adam en Eva ging het al fout.Die dachten dat ze als God konden zijn.😋😌,0,,,2021-06-18 20:18:44,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
23cec9af2bc61326ac9a207568365f43a50c386632e0a3d825d45654817c0b79,Dan James,"Hoi Ik ben het ""Rutte (de toekomstig in stukken gezaagde na opgehangen te zijn, uiteraard pas na de nuremberg² procedure, daar niet van) Hier zijn alle veranderingen en ""vergroentesoepelingen"": Niks veranderd maar wij gaan hier even een half uur heel veel lullen om het idee te geven dat dingen veranderd zijn, natuurlijk gaan we niks veranderen! Haha! Nee joh!, we hebben gewoon onze lijst die we elke maand weer invoeren, alles natuurlijk op het juiste moment zodat het goed samenloopt met alle nep-mutaties van het virus wat niet bestaat en gewoon uw imuunsysteem is wat wij willen vervangen met een gepatenteerd synthetisch imuunsysteem, zodat elke schade die wij veroorzaken met onze bacteriele longontsteking genererende mondkapjes, in de huid trekkende gif-steriele zeep en volstrekt communistische coërcie regeltjes zoals de anderhalve meter e.d. maar ook vooral alle lichamelijke vernieling die wij u bezorgen met de MRNA danwel euthanasie prikjes (en hopelijk snel ook uw kinderen, hebben we niks aan in de toekomst, wij worden namelijk gewoon robots, ik ben er al een trouwens, mentaal iig.) tot deze verzonnen mutaties gerekend kunnen worden. Net zoals wij al anderhalf jaar lang een PCR module gebruiken welk zelfs volgens de ontwikkelaar geen diagnostische test is en eigenlijk, heel eerlijk.. er dus geen ENKELE besmetting is, hoe zou dat ook uberhaupt kunnen, virussen zijn namelijk niet besmettelijk (volgens de american medical association) noch oorzaak van ziekte, we hebben u gewoon bedonderd, al decennia lang. Maar dat maakt u niet uit, zolang u maar kunt kijken naar die televisiedingen en jullie hele buurt in het oranje kunnen kleuren, lekker juichen terwijl wij uw kinderen mentaal en lichamelijk verkrachten, en we lachen ons helemaal kapot hier in den haag! Haha!",1,,,2021-06-18 20:12:45,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
ae421e28fffe60c8bd5f5bc41d99a3497c8324d39100e265dbbd149beccd41da,Astrid van Loopik,"Ik vond de brief van ""Wilma"" zo lachwekkend, zo naief, waarschijnlijk zit hier gewoon een dikke trol achter. Ik kan me gewoon niet voorstellen dat er zulke vrouwen bestaan. Ik heb me kapot gelachen om die brief.",2,,,2021-06-18 19:38:45,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
9a6333087da1d48483331d5d11e4b3005aab5944ca91f15acf1bdb5cb439763b,Hanneke,"Wilma 2025: ""Nog even volhouden jongens,... nog eventjes...""",1,,,2021-06-18 19:36:31,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
7b8fc064a892de74ad99dd97bbde9b9acc4d4ce475e3b8e88d8838129af9581d,Sola Scriptura,"Te uwer informatie: Emeritus Hoogleraar Prof. Dr. Pierre Capel <a href=""https://www.xandernieuws.net/algemeen/professor-pierre-capel-stilte-voor-de-storm-bloedklonters-en-zien-we-wat-we-zien/"" rel=""nofollow"">https://www.xandernieuws.net/algemeen/professor-pierre-capel-stilte-voor-de-storm-bloedklonters-en-zien-we-wat-we-zien/</a>",0,,,2021-06-18 19:35:33,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
5a9d9f354208b181d9b21f6207de5dc2d7cb67f7b7d316cbdabab5c0a0be2a9d,Remco,"Helaas spot Jensen als hij aflevering #356 begint met God als Schepper van Hemel en aarde  en van de mens als kroonstuk op die Schepping. Maar neem het hem niet kwalijk, Vader, vergeef het hem, hij kent Uw Plan met de mensheid.  Belt hij me om dit Plan via De Jensen Show bekend te maken?",1,;209e4f646caa505b97d89ef97bba870f5dd86d4f0c98dffa505ce45228ea95cb,,2021-06-18 19:33:14,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
209e4f646caa505b97d89ef97bba870f5dd86d4f0c98dffa505ce45228ea95cb,Antonio Collenzo,"Broeder AMEN.Jensen je heb geen idee wat de mensheid te wachten staat.Er zal een verdrukking op aarde komen(zal 3.5 jaar duren) zoals er nog nooit is geweest,en 7,5 miljard mensen zullen worden om gebracht.De grootste genocide die de aarde ooit heeft gekend.Ik vind daar niets om te lachen,na de verdrukking zal de grote verdrukking komen,en zal ook 3.5 jaar duren,satan zal regeren vanuit Jerusalem,in de weder op gebauwde tempel.na deze grote verdrukking zal CHRISTUS WEDERKOMEN EN satan 1000 jaar opsluiten en er zal 1000 jaar vrede zijn op aarde,dan zal satan worden vrij gelaten, en zal de wereld verleiden om te vechten tegen Christus.Met een woord zal Hij het hele leger van 200.000000 soldaten vernietigen.En de Zijne zullen de aarde beërven.",0,,5a9d9f354208b181d9b21f6207de5dc2d7cb67f7b7d316cbdabab5c0a0be2a9d,2021-06-18 22:27:10,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
ea9a44625a1671cb5aa50b5f5a4dafd22446487d61b30e7d18b696986a82dd5b,klojo pendejo,kijk eens wat op wiki staat over pandemie;,0,,,2021-06-18 19:32:42,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
b744103d18a6220f3f024fe981ecc96f868bc27a7c813b73870ab7ade041c3c2,eric,Wilma(van de email: Whahahahhahah blind.,0,,,2021-06-18 19:25:01,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
19584dc971451deae698213836dfbe43b93ac7a31bd7ac53b8cb5f2bf8cf23bb,D'Arc,WILMAAAAAAAA !!!!!!!!! Open your mind!,0,,,2021-06-18 19:23:53,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
dcc7269d2911a7f582da4bd0d52cd223b9400a22491dc4a7e7b915be78cb909d,eric,mensen zijn makelijk te misleiden ..Staat beschreven in de Bijbel(mensen lezen de bijbel niet meer) (zie openbaring hoofdstuk hoofdstuk 17 en 18 ) Onze Heere Jesus Komt!,0,,,2021-06-18 19:23:19,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
bab1b7d9ee90e6e12e63406d7d1e254b30158edc732d4f9d507794d605538094,Ad,Gelukkige slaven zijn de grootse vijand van de vrijheid!,5,,,2021-06-18 19:06:04,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
8181882f924a75b983f5065a40be6260694b6d43af864dd2e5c04fcc7f0afb73,Rene,"Stuur die gegevens ff door naar Greta Langkous.,!Wat ik zo gemeen vond in 2020..Dat ieder café en retaurant,terrasjes.kortom alles moesten schermen laten plaatsen,mensen kopen voor capitalen aan plexiglas .,instaleren de boel en een week erna moest alles dicht.En met dat het contant geld gaat verdwijnen is ook k*t.stel sta je bij de winkel en de stroom valt uit sta je daar met je volle kar met eten.",2,,,2021-06-18 19:02:57,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
8c8edb9e3be78ebcc85cc91d8f9791e8470950e051981516ea142a2c342e3afd,henri snoeijen,"Jensen heeft gelijk dat je geen eigen gedachten meer mag hebben, je gedachten worden je opgedrongenze pakken zelfs je eigen gedachten af je eigen identiteit   , je moet denken zoals hun.jou normaal bepaald een QR code . een nieuwe normaal QR code , QR code QR code, QR code. vaccins vaccins ieder jaar weer.",4,,,2021-06-18 18:48:27,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
cc62316c40215206fce60b50e65ec8f0a57f293d12c6165316ad9fcff7b56c5a,henri snoeijen,"Jensen heeft gelijk dat je geen eigen gedachten meer mag hebben, je gedachten worden je opgedrongenze pakken zelfs je eigen gedachten af je eigen identiteit   , je moet denken zoals hun.jou normaal bepaald een QR code . een nieuwe normaal QR code , QR code QR code, QR code. vaccins vaccins ieder jaar weer.",0,,,2021-06-18 18:48:27,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
eefb9ad64cd775d383c8c8401c67f93fa386769b881677d879e8437c22c257c4,dores,wilma de echtgenote van fred uit t stenen tijdperk,5,,,2021-06-18 18:41:42,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
164b77d5eab6492ff054fc370acba84c85942bc1dd7ab6f32184e283698f85b9,henri snoeijen,Die Wilma heeft nog niet door dat heel je leven zo dadelijk via een QR code gaat dat heel je leven op een QR code staatAlle vrijheden  die je krijgt bepaald een QR code,2,;d68fa34222f8196c9a1727fa34534cf68c9401996175c2dcdb71b70a1d49f72c,,2021-06-18 18:39:44,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
d68fa34222f8196c9a1727fa34534cf68c9401996175c2dcdb71b70a1d49f72c,Han,Precies! En kinderen voelen vaak feilloos aan dat hier iets niet natuurlijk is. Kinderen zeggen vaak ook de Waarheid.,0,,164b77d5eab6492ff054fc370acba84c85942bc1dd7ab6f32184e283698f85b9,2021-06-18 20:35:04,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
3f76ab2b1ca3895f0741e94bffdeca0dfce48d2a36b5d5831adef0364910a78a,henri snoeijen,Die Wilma heeft nog niet door dat heel je leven zo dadelijk via een QR code gaat dat heel je leven op een QR code staatAlle vrijheden  die je krijgt bepaald een QR code,3,,,2021-06-18 18:39:44,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
4614a3958e5c2a6b0d21906327fe8cd5864deb9c64c5b10ea58209012df0aa36,anton Wijker,...veel beloven en weinig geven doet de gek in vreugde leven...,4,,,2021-06-18 18:27:45,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
be2f8556ea569aa3e5a4622ddda0ad2e26cfda6aa285d64bd64b8f0a3c4ca4a8,Albert,"Sorry, niet Linda maar Wilma heette ze toch? Die manipulerende, vooringenomen dommerd in het begin.",3,,,2021-06-18 18:17:20,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
a54e53401a55cc319233c77bc19e46eb8e2f587956c509f5ba4642b2ae8f0499,Gerrit,"Applaus. Goed gezegd, Robert.",2,,,2021-06-18 18:11:08,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
ed83eac8dd275216c0e9cb7f780fad01a3e5ed586982b959c7487275cc5d5321,Sherman-Dozer,"Hoi. Het hypocriete Westen en Kaddafi <a href=""https://odysee.com/@survivalisme-survie:a/affaire-sarkozykadhafi:0?"" rel=""nofollow"">https://odysee.com/@survivalisme-survie:a/affaire-sarkozykadhafi:0?</a>",2,;65257882660f4ce7d68a7b8dd64c311f17438278fd7fa6c60676aedf227fa362,,2021-06-18 18:02:35,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
65257882660f4ce7d68a7b8dd64c311f17438278fd7fa6c60676aedf227fa362,roebel,Yeah right. Tienermaagden verkrachten met liters coke in zn neus en dat is nog maar een klein tipje vd sluier.,-1,,ed83eac8dd275216c0e9cb7f780fad01a3e5ed586982b959c7487275cc5d5321,2021-06-18 21:12:53,2021-06-18 22:09:14,ONEINDIGE DOMHEID - DE JENSEN SHOW ,356,2021-06-18 14:35:51
3d6166c691fdde3a9d23c8dc52540d4a2f78bf5269bc084fd9ff9521a665db74,Sherman-Dozer,"Volgens deze meneer zijn de accu's van elektrische auto's nog niet recyclebaar. Dus Elon vult zijn zakken en de kosten voor het opruimen van de 'milieuvriendelijke' batterijen leggen ze gewoon weer bij ons, let maar op !<a href=""https://odysee.com/@BitBoyCrypto:8/elon-musk-exposed!-(shocking-truth-about:7"" rel=""nofollow"">https://odysee.com/@BitBoyCrypto:8/elon-musk-exposed!-(shocking-truth-about:7</a>",0,,,2021-06-18 16:50:33,2021-06-18 22:09:22,PERMANENTE GEDRAGSVERANDERING - DE JENSEN SHOW ,355,2021-06-16 20:01:18
04697351002568153015becf2b3ae2b100b0df43ed1b5426cfef9bfcbd5eccd2,Sherman-Dozer,"Mensen beginnen nu wel echt om te vallen, letterlijk. Volgens Ab Osterwaus komt het door de hitte !",0,,,2021-06-18 15:05:58,2021-06-18 22:09:22,PERMANENTE GEDRAGSVERANDERING - DE JENSEN SHOW ,355,2021-06-16 20:01:18
0a1f5d739dbdc46b321cea1dd95f25022b33c7a26aa8a54dfa23e729ee370352,Merlin Lake,"ZIj lachen ons uit, en hebben idd. zelf schijt aan all die corona-maatregelen.",2,;22c8407281d1a79f2eed68e331b8d0a2afe42898aafcaee83e108b780c105059,,2021-06-18 13:31:51,2021-06-18 22:09:22,PERMANENTE GEDRAGSVERANDERING - DE JENSEN SHOW ,355,2021-06-16 20:01:18
22c8407281d1a79f2eed68e331b8d0a2afe42898aafcaee83e108b780c105059,Sherman-Dozer,Lake de 'elites' hebben altijd al lak aan 'het volk' gehad. Het volk wordt bij oorlogen het slachtveld op gestuurd en burgerdoelen worden met brandbommen weg gebombardeerd (Dreesden 13/14 februari 1945). Een grotere vorm van minachting is er niet !,1,,0a1f5d739dbdc46b321cea1dd95f25022b33c7a26aa8a54dfa23e729ee370352,2021-06-18 15:14:42,2021-06-18 22:09:22,PERMANENTE GEDRAGSVERANDERING - DE JENSEN SHOW ,355,2021-06-16 20:01:18
